"datas_param","QTY_ITEMS","QTY_CLIENTS"
2019-03-05 07:15:00,244,43
2019-03-05 07:30:00,217,46
2019-03-05 07:45:00,186,36
2019-03-05 08:00:00,,
2019-03-05 08:15:00,110,13
2019-03-05 08:30:00,429,71
2019-03-05 08:45:00,480,70
2019-03-05 09:00:00,556,79
2019-03-05 09:15:00,450,77
2019-03-05 09:30:00,553,61
2019-03-05 09:45:00,518,80
2019-03-05 10:00:00,829,110
2019-03-05 10:15:00,892,105
2019-03-05 10:30:00,967,119
2019-03-05 10:45:00,1012,126
2019-03-05 11:00:00,969,123
2019-03-05 11:15:00,126,140
2019-03-05 11:30:00,1172,137
2019-03-05 11:45:00,925,128
2019-03-05 12:00:00,1293,145
2019-03-05 12:15:00,1053,132
2019-03-05 12:30:00,1048,125
2019-03-05 12:45:00,876,133
2019-03-05 13:00:00,1135,130
2019-03-05 13:15:00,1048,121
2019-03-05 13:30:00,1152,135
2019-03-05 13:45:00,1089,122
2019-03-05 14:00:00,1018,134
2019-03-05 14:15:00,779,128
2019-03-05 14:30:00,939,114
2019-03-05 14:45:00,709,111
2019-03-05 15:00:00,725,107
2019-03-05 15:15:00,859,104
2019-03-05 15:30:00,967,123
2019-03-05 15:45:00,875,103
2019-03-05 16:00:00,916,126
2019-03-05 16:15:00,836,109
2019-03-05 16:30:00,919,116
2019-03-05 16:45:00,833,88
2019-03-05 17:00:00,940,117
2019-03-05 17:15:00,779,100
2019-03-05 17:30:00,891,92
2019-03-05 17:45:00,729,74
2019-03-05 18:00:00,659,63
2019-03-05 18:15:00,694,80
2019-03-05 18:30:00,652,79
2019-03-05 18:45:00,378,49
2019-03-05 19:00:00,486,69
2019-03-05 19:15:00,412,81
2019-03-05 19:30:00,612,100
2019-03-05 19:45:00,561,87
2019-03-05 20:00:00,722,93
2019-03-05 20:15:00,799,93
2019-03-05 20:30:00,582,85
2019-03-05 20:45:00,413,69
2019-03-05 21:00:00,620,65
2019-03-05 21:15:00,543,59
2019-03-05 21:30:00,511,78
2019-03-05 21:45:00,420,49
2019-03-05 22:00:00,543,72
2019-03-05 22:15:00,403,53
2019-03-05 22:30:00,424,65
2019-03-05 22:45:00,214,39
2019-03-05 23:00:00,296,44
2019-03-05 23:15:00,317,38
2019-03-05 23:30:00,123,28
2019-03-05 23:45:00,163,24
2019-03-06 00:00:00,306,46
2019-03-06 00:15:00,285,51
2019-03-06 00:30:00,130,29
2019-03-06 00:45:00,102,14
2019-03-06 01:00:00,132,23
2019-03-06 01:15:00,103,19
2019-03-06 01:30:00,106,15
2019-03-06 01:45:00,88,10
2019-03-06 02:00:00,168,11
2019-03-06 02:15:00,104,20
2019-03-06 02:30:00,129,15
2019-03-06 02:45:00,69,14
2019-03-06 03:00:00,72,8
2019-03-06 03:15:00,43,11
2019-03-06 03:30:00,12,6
2019-03-06 03:45:00,8,2
2019-03-06 04:00:00,34,5
2019-03-06 04:15:00,47,4
2019-03-06 04:30:00,32,6
2019-03-06 04:45:00,58,8
2019-03-06 05:00:00,66,17
2019-03-06 05:15:00,49,13
2019-03-06 05:30:00,98,19
2019-03-06 05:45:00,81,22
2019-03-06 06:00:00,104,26
2019-03-06 06:15:00,119,30
2019-03-06 06:30:00,177,43
2019-03-06 06:45:00,182,41
2019-03-06 07:00:00,,
2019-03-06 07:15:00,197,42
2019-03-06 07:30:00,377,66
2019-03-06 07:45:00,455,78
2019-03-06 08:00:00,570,77
2019-03-06 08:15:00,558,93
2019-03-06 08:30:00,567,86
2019-03-06 08:45:00,493,68
2019-03-06 09:00:00,806,90
2019-03-06 09:15:00,950,87
2019-03-06 09:30:00,635,80
2019-03-06 09:45:00,683,77
2019-03-06 10:00:00,1098,108
2019-03-06 10:15:00,1125,139
2019-03-06 10:30:00,1217,128
2019-03-06 10:45:00,1083,124
2019-03-06 11:00:00,1247,145
2019-03-06 11:15:00,1037,118
2019-03-06 11:30:00,1163,129
2019-03-06 11:45:00,1074,128
2019-03-06 12:00:00,1134,140
2019-03-06 12:15:00,1103,149
2019-03-06 12:30:00,929,138
2019-03-06 12:45:00,850,143
2019-03-06 13:00:00,928,169
2019-03-06 13:15:00,957,154
2019-03-06 13:30:00,683,122
2019-03-06 13:45:00,858,109
2019-03-06 14:00:00,938,128
2019-03-06 14:15:00,956,125
2019-03-06 14:30:00,874,124
2019-03-06 14:45:00,700,115
2019-03-06 15:00:00,939,134
2019-03-06 15:15:00,846,124
2019-03-06 15:30:00,1067,125
2019-03-06 15:45:00,970,121
2019-03-06 16:00:00,1047,141
2019-03-06 16:15:00,937,116
2019-03-06 16:30:00,1122,122
2019-03-06 16:45:00,989,118
2019-03-06 17:00:00,1112,135
2019-03-06 17:15:00,1326,139
2019-03-06 17:30:00,1176,140
2019-03-06 17:45:00,102,107
2019-03-06 18:00:00,1118,145
2019-03-06 18:15:00,1086,153
2019-03-06 18:30:00,1059,120
2019-03-06 18:45:00,959,109
2019-03-06 19:00:00,955,129
2019-03-06 19:15:00,1115,117
2019-03-06 19:30:00,1134,118
2019-03-06 19:45:00,1081,97
2019-03-06 20:00:00,986,114
2019-03-06 20:15:00,125,114
2019-03-06 20:30:00,913,97
2019-03-06 20:45:00,897,100
2019-03-06 21:00:00,1034,94
2019-03-06 21:15:00,1121,105
2019-03-06 21:30:00,975,90
2019-03-06 21:45:00,919,84
2019-03-06 22:00:00,750,74
2019-03-06 22:15:00,743,77
2019-03-06 22:30:00,647,58
2019-03-06 22:45:00,475,48
2019-03-06 23:00:00,508,73
2019-03-06 23:15:00,455,57
2019-03-06 23:30:00,314,42
2019-03-06 23:45:00,277,38
2019-03-07 00:00:00,242,38
2019-03-07 00:15:00,148,21
2019-03-07 00:30:00,304,25
2019-03-07 00:45:00,268,30
2019-03-07 01:00:00,195,20
2019-03-07 01:15:00,240,19
2019-03-07 01:30:00,80,15
2019-03-07 01:45:00,65,13
2019-03-07 02:00:00,35,7
2019-03-07 02:15:00,59,11
2019-03-07 02:30:00,70,14
2019-03-07 02:45:00,61,14
2019-03-07 03:00:00,49,8
2019-03-07 03:15:00,44,3
2019-03-07 03:30:00,71,9
2019-03-07 03:45:00,12,5
2019-03-07 04:00:00,30,4
2019-03-07 04:15:00,5,3
2019-03-07 04:30:00,8,3
2019-03-07 04:45:00,42,8
2019-03-07 05:00:00,52,13
2019-03-07 05:15:00,55,13
2019-03-07 05:30:00,66,20
2019-03-07 05:45:00,92,26
2019-03-07 06:00:00,108,29
2019-03-07 06:15:00,133,32
2019-03-07 06:30:00,147,33
2019-03-07 06:45:00,98,38
2019-03-07 07:00:00,2,2
2019-03-07 07:15:00,165,51
2019-03-07 07:30:00,258,65
2019-03-07 07:45:00,279,49
2019-03-07 08:00:00,282,61
2019-03-07 08:15:00,348,73
2019-03-07 08:30:00,380,82
2019-03-07 08:45:00,339,59
2019-03-07 09:00:00,353,63
2019-03-07 09:15:00,324,55
2019-03-07 09:30:00,382,58
2019-03-07 09:45:00,367,64
2019-03-07 10:00:00,539,82
2019-03-07 10:15:00,446,72
2019-03-07 10:30:00,620,70
2019-03-07 10:45:00,659,74
2019-03-07 11:00:00,823,111
2019-03-07 11:15:00,655,91
2019-03-07 11:30:00,624,100
2019-03-07 11:45:00,712,93
2019-03-07 12:00:00,775,134
2019-03-07 12:15:00,815,137
2019-03-07 12:30:00,674,140
2019-03-07 12:45:00,662,129
2019-03-07 13:00:00,769,161
2019-03-07 13:15:00,673,137
2019-03-07 13:30:00,556,128
2019-03-07 13:45:00,618,122
2019-03-07 14:00:00,687,113
2019-03-07 14:15:00,520,103
2019-03-07 14:30:00,709,115
2019-03-07 14:45:00,668,94
2019-03-07 15:00:00,727,115
2019-03-07 15:15:00,688,113
2019-03-07 15:30:00,502,73
2019-03-07 15:45:00,466,68
2019-03-07 16:00:00,778,92
2019-03-07 16:15:00,697,85
2019-03-07 16:30:00,562,98
2019-03-07 16:45:00,625,82
2019-03-07 17:00:00,658,94
2019-03-07 17:15:00,773,84
2019-03-07 17:30:00,611,92
2019-03-07 17:45:00,675,90
2019-03-07 18:00:00,716,122
2019-03-07 18:15:00,718,130
2019-03-07 18:30:00,838,97
2019-03-07 18:45:00,678,105
2019-03-07 19:00:00,846,129
2019-03-07 19:15:00,772,114
2019-03-07 19:30:00,821,109
2019-03-07 19:45:00,722,91
2019-03-07 20:00:00,864,111
2019-03-07 20:15:00,716,97
2019-03-07 20:30:00,768,93
2019-03-07 20:45:00,723,70
2019-03-07 21:00:00,775,91
2019-03-07 21:15:00,890,86
2019-03-07 21:30:00,722,78
2019-03-07 21:45:00,747,76
2019-03-07 22:00:00,792,81
2019-03-07 22:15:00,483,73
2019-03-07 22:30:00,496,67
2019-03-07 22:45:00,364,50
2019-03-07 23:00:00,393,55
2019-03-07 23:15:00,492,54
2019-03-07 23:30:00,348,53
2019-03-07 23:45:00,350,38
2019-03-08 00:00:00,282,52
2019-03-08 00:15:00,356,54
2019-03-08 00:30:00,370,53
2019-03-08 00:45:00,227,35
2019-03-08 01:00:00,102,19
2019-03-08 01:15:00,144,16
2019-03-08 01:30:00,168,26
2019-03-08 01:45:00,105,13
2019-03-08 02:00:00,115,18
2019-03-08 02:15:00,71,13
2019-03-08 02:30:00,78,9
2019-03-08 02:45:00,118,15
2019-03-08 03:00:00,143,10
2019-03-08 03:15:00,25,9
2019-03-08 03:30:00,36,8
2019-03-08 03:45:00,35,8
2019-03-08 04:00:00,19,6
2019-03-08 04:15:00,24,6
2019-03-08 04:30:00,41,9
2019-03-08 04:45:00,26,4
2019-03-08 05:00:00,41,11
2019-03-08 05:15:00,79,18
2019-03-08 05:30:00,86,19
2019-03-08 05:45:00,83,28
2019-03-08 06:00:00,152,39
2019-03-08 06:15:00,88,30
2019-03-08 06:30:00,156,39
2019-03-08 06:45:00,99,32
2019-03-08 07:00:00,,
2019-03-08 07:15:00,337,72
2019-03-08 07:30:00,384,81
2019-03-08 07:45:00,370,83
2019-03-08 08:00:00,383,79
2019-03-08 08:15:00,370,77
2019-03-08 08:30:00,526,91
2019-03-08 08:45:00,472,79
2019-03-08 09:00:00,588,80
2019-03-08 09:15:00,549,76
2019-03-08 09:30:00,590,90
2019-03-08 09:45:00,617,75
2019-03-08 10:00:00,582,85
2019-03-08 10:15:00,475,77
2019-03-08 10:30:00,770,95
2019-03-08 10:45:00,750,100
2019-03-08 11:00:00,751,89
2019-03-08 11:15:00,694,86
2019-03-08 11:30:00,708,99
2019-03-08 11:45:00,947,134
2019-03-08 12:00:00,116,164
2019-03-08 12:15:00,875,129
2019-03-08 12:30:00,636,147
2019-03-08 12:45:00,817,142
2019-03-08 13:00:00,797,146
2019-03-08 13:15:00,659,155
2019-03-08 13:30:00,653,145
2019-03-08 13:45:00,722,126
2019-03-08 14:00:00,915,148
2019-03-08 14:15:00,695,109
2019-03-08 14:30:00,718,111
2019-03-08 14:45:00,600,95
2019-03-08 15:00:00,951,120
2019-03-08 15:15:00,589,105
2019-03-08 15:30:00,724,108
2019-03-08 15:45:00,735,117
2019-03-08 16:00:00,806,115
2019-03-08 16:15:00,640,102
2019-03-08 16:30:00,567,95
2019-03-08 16:45:00,685,102
2019-03-08 17:00:00,871,126
2019-03-08 17:15:00,808,118
2019-03-08 17:30:00,789,129
2019-03-08 17:45:00,702,106
2019-03-08 18:00:00,886,114
2019-03-08 18:15:00,839,108
2019-03-08 18:30:00,805,104
2019-03-08 18:45:00,1062,114
2019-03-08 19:00:00,993,124
2019-03-08 19:15:00,845,130
2019-03-08 19:30:00,963,110
2019-03-08 19:45:00,768,113
2019-03-08 20:00:00,1072,125
2019-03-08 20:15:00,964,131
2019-03-08 20:30:00,883,110
2019-03-08 20:45:00,577,87
2019-03-08 21:00:00,957,111
2019-03-08 21:15:00,464,80
2019-03-08 21:30:00,572,82
2019-03-08 21:45:00,480,79
2019-03-08 22:00:00,605,91
2019-03-08 22:15:00,721,106
2019-03-08 22:30:00,373,83
2019-03-08 22:45:00,434,69
2019-03-08 23:00:00,471,69
2019-03-08 23:15:00,450,75
2019-03-08 23:30:00,595,66
2019-03-08 23:45:00,410,57
2019-03-09 00:00:00,583,75
2019-03-09 00:15:00,399,62
2019-03-09 00:30:00,382,62
2019-03-09 00:45:00,228,41
2019-03-09 01:00:00,,
2019-03-09 01:15:00,,
2019-03-09 01:30:00,,
2019-03-09 01:45:00,,
2019-03-09 02:00:00,,
2019-03-09 02:15:00,,
2019-03-09 02:30:00,,
2019-03-09 02:45:00,,
2019-03-09 03:00:00,,
2019-03-09 03:15:00,,
2019-03-09 03:30:00,,
2019-03-09 03:45:00,,
2019-03-09 04:00:00,,
2019-03-09 04:15:00,,
2019-03-09 04:30:00,,
2019-03-09 04:45:00,,
2019-03-09 05:00:00,,
2019-03-09 05:15:00,,
2019-03-09 05:30:00,,
2019-03-09 05:45:00,,
2019-03-09 06:00:00,,
2019-03-09 06:15:00,,
2019-03-09 06:30:00,,
2019-03-09 06:45:00,140,26
2019-03-09 07:00:00,214,40
2019-03-09 07:15:00,187,42
2019-03-09 07:30:00,205,46
2019-03-09 07:45:00,226,40
2019-03-09 08:00:00,219,45
2019-03-09 08:15:00,525,66
2019-03-09 08:30:00,492,70
2019-03-09 08:45:00,482,76
2019-03-09 09:00:00,599,75
2019-03-09 09:15:00,543,76
2019-03-09 09:30:00,828,90
2019-03-09 09:45:00,645,81
2019-03-09 10:00:00,935,100
2019-03-09 10:15:00,761,84
2019-03-09 10:30:00,895,83
2019-03-09 10:45:00,793,100
2019-03-09 11:00:00,107,138
2019-03-09 11:15:00,911,113
2019-03-09 11:30:00,1121,134
2019-03-09 11:45:00,1099,100
2019-03-09 12:00:00,118,123
2019-03-09 12:15:00,1001,120
2019-03-09 12:30:00,1117,117
2019-03-09 12:45:00,920,112
2019-03-09 13:00:00,1246,136
2019-03-09 13:15:00,1134,113
2019-03-09 13:30:00,991,117
2019-03-09 13:45:00,843,121
2019-03-09 14:00:00,1065,127
2019-03-09 14:15:00,1164,116
2019-03-09 14:30:00,923,112
2019-03-09 14:45:00,1038,111
2019-03-09 15:00:00,1025,120
2019-03-09 15:15:00,784,105
2019-03-09 15:30:00,947,125
2019-03-09 15:45:00,944,105
2019-03-09 16:00:00,811,111
2019-03-09 16:15:00,943,122
2019-03-09 16:30:00,1104,120
2019-03-09 16:45:00,995,120
2019-03-09 17:00:00,1183,134
2019-03-09 17:15:00,942,118
2019-03-09 17:30:00,1031,108
2019-03-09 17:45:00,995,85
2019-03-09 18:00:00,803,86
2019-03-09 18:15:00,892,88
2019-03-09 18:30:00,969,90
2019-03-09 18:45:00,775,88
2019-03-09 19:00:00,765,95
2019-03-09 19:15:00,949,104
2019-03-09 19:30:00,715,103
2019-03-09 19:45:00,681,91
2019-03-09 20:00:00,953,108
2019-03-09 20:15:00,854,110
2019-03-09 20:30:00,724,103
2019-03-09 20:45:00,554,76
2019-03-09 21:00:00,804,84
2019-03-09 21:15:00,902,83
2019-03-09 21:30:00,951,98
2019-03-09 21:45:00,709,78
2019-03-09 22:00:00,851,100
2019-03-09 22:15:00,781,85
2019-03-09 22:30:00,680,71
2019-03-09 22:45:00,504,51
2019-03-09 23:00:00,449,61
2019-03-09 23:15:00,470,58
2019-03-09 23:30:00,444,62
2019-03-09 23:45:00,438,64
2019-03-10 00:00:00,30,3
2019-03-10 00:15:00,83,5
2019-03-10 00:30:00,101,11
2019-03-10 00:45:00,231,36
2019-03-10 01:00:00,427,45
2019-03-10 01:15:00,252,40
2019-03-10 01:30:00,158,32
2019-03-10 01:45:00,190,29
2019-03-10 02:00:00,181,32
2019-03-10 02:15:00,83,23
2019-03-10 02:30:00,114,14
2019-03-10 02:45:00,93,23
2019-03-10 03:00:00,143,21
2019-03-10 03:15:00,49,10
2019-03-10 03:30:00,64,12
2019-03-10 03:45:00,28,8
2019-03-10 04:00:00,57,6
2019-03-10 04:15:00,39,8
2019-03-10 04:30:00,54,12
2019-03-10 04:45:00,27,7
2019-03-10 05:00:00,36,10
2019-03-10 05:15:00,43,16
2019-03-10 05:30:00,36,13
2019-03-10 05:45:00,66,15
2019-03-10 06:00:00,87,17
2019-03-10 06:15:00,94,28
2019-03-10 06:30:00,137,31
2019-03-10 06:45:00,99,18
2019-03-10 07:00:00,,
2019-03-10 07:15:00,,
2019-03-10 07:30:00,,
2019-03-10 07:45:00,156,11
2019-03-10 08:00:00,319,43
2019-03-10 08:15:00,332,45
2019-03-10 08:30:00,437,54
2019-03-10 08:45:00,341,51
2019-03-10 09:00:00,414,55
2019-03-10 09:15:00,605,59
2019-03-10 09:30:00,462,55
2019-03-10 09:45:00,446,47
2019-03-10 10:00:00,523,65
2019-03-10 10:15:00,707,89
2019-03-10 10:30:00,696,79
2019-03-10 10:45:00,635,79
2019-03-10 11:00:00,949,106
2019-03-10 11:15:00,1112,115
2019-03-10 11:30:00,944,99
2019-03-10 11:45:00,1094,79
2019-03-10 12:00:00,926,104
2019-03-10 12:15:00,884,120
2019-03-10 12:30:00,928,119
2019-03-10 12:45:00,115,117
2019-03-10 13:00:00,1131,127
2019-03-10 13:15:00,1133,121
2019-03-10 13:30:00,890,102
2019-03-10 13:45:00,833,123
2019-03-10 14:00:00,812,101
2019-03-10 14:15:00,775,99
2019-03-10 14:30:00,600,94
2019-03-10 14:45:00,554,87
2019-03-10 15:00:00,784,84
2019-03-10 15:15:00,825,94
2019-03-10 15:30:00,694,94
2019-03-10 15:45:00,797,83
2019-03-10 16:00:00,815,102
2019-03-10 16:15:00,803,91
2019-03-10 16:30:00,804,102
2019-03-10 16:45:00,674,92
2019-03-10 17:00:00,916,122
2019-03-10 17:15:00,952,102
2019-03-10 17:30:00,874,98
2019-03-10 17:45:00,570,72
2019-03-10 18:00:00,765,100
2019-03-10 18:15:00,938,129
2019-03-10 18:30:00,931,101
2019-03-10 18:45:00,710,90
2019-03-10 19:00:00,979,97
2019-03-10 19:15:00,914,95
2019-03-10 19:30:00,947,95
2019-03-10 19:45:00,614,79
2019-03-10 20:00:00,940,95
2019-03-10 20:15:00,863,91
2019-03-10 20:30:00,667,78
2019-03-10 20:45:00,454,70
2019-03-10 21:00:00,391,60
2019-03-10 21:15:00,536,61
2019-03-10 21:30:00,460,63
2019-03-10 21:45:00,533,55
2019-03-10 22:00:00,421,42
2019-03-10 22:15:00,374,52
2019-03-10 22:30:00,387,55
2019-03-10 22:45:00,301,44
2019-03-10 23:00:00,261,42
2019-03-10 23:15:00,299,33
2019-03-10 23:30:00,184,25
2019-03-10 23:45:00,20,6
2019-03-11 00:00:00,189,33
2019-03-11 00:15:00,219,18
2019-03-11 00:30:00,42,2
2019-03-11 00:45:00,,
2019-03-11 01:00:00,,
2019-03-11 01:15:00,,
2019-03-11 01:30:00,,
2019-03-11 01:45:00,,
2019-03-11 02:00:00,,
2019-03-11 02:15:00,,
2019-03-11 02:30:00,1,1
2019-03-11 02:45:00,,
2019-03-11 03:00:00,,
2019-03-11 03:15:00,,
2019-03-11 03:30:00,6,3
2019-03-11 03:45:00,50,9
2019-03-11 04:00:00,20,5
2019-03-11 04:15:00,11,3
2019-03-11 04:30:00,61,3
2019-03-11 04:45:00,20,3
2019-03-11 05:00:00,21,4
2019-03-11 05:15:00,52,15
2019-03-11 05:30:00,25,11
2019-03-11 05:45:00,61,23
2019-03-11 06:00:00,69,20
2019-03-11 06:15:00,127,27
2019-03-11 06:30:00,109,40
2019-03-11 06:45:00,66,18
2019-03-11 07:00:00,,
2019-03-11 07:15:00,,
2019-03-11 07:30:00,10,6
2019-03-11 07:45:00,278,46
2019-03-11 08:00:00,231,57
2019-03-11 08:15:00,222,43
2019-03-11 08:30:00,302,66
2019-03-11 08:45:00,184,46
2019-03-11 09:00:00,361,50
2019-03-11 09:15:00,226,49
2019-03-11 09:30:00,308,58
2019-03-11 09:45:00,353,51
2019-03-11 10:00:00,372,71
2019-03-11 10:15:00,498,77
2019-03-11 10:30:00,523,81
2019-03-11 10:45:00,362,75
2019-03-11 11:00:00,420,83
2019-03-11 11:15:00,530,92
2019-03-11 11:30:00,648,79
2019-03-11 11:45:00,712,107
2019-03-11 12:00:00,646,126
2019-03-11 12:15:00,729,103
2019-03-11 12:30:00,501,142
2019-03-11 12:45:00,446,122
2019-03-11 13:00:00,523,130
2019-03-11 13:15:00,677,134
2019-03-11 13:30:00,719,155
2019-03-11 13:45:00,701,134
2019-03-11 14:00:00,491,110
2019-03-11 14:15:00,521,85
2019-03-11 14:30:00,515,100
2019-03-11 14:45:00,727,99
2019-03-11 15:00:00,518,93
2019-03-11 15:15:00,505,99
2019-03-11 15:30:00,620,98
2019-03-11 15:45:00,649,104
2019-03-11 16:00:00,690,99
2019-03-11 16:15:00,470,89
2019-03-11 16:30:00,740,102
2019-03-11 16:45:00,740,102
2019-03-11 17:00:00,868,115
2019-03-11 17:15:00,777,100
2019-03-11 17:30:00,658,120
2019-03-11 17:45:00,513,87
2019-03-11 18:00:00,828,113
2019-03-11 18:15:00,831,127
2019-03-11 18:30:00,780,119
2019-03-11 18:45:00,654,101
2019-03-11 19:00:00,884,109
2019-03-11 19:15:00,678,99
2019-03-11 19:30:00,734,88
2019-03-11 19:45:00,707,88
2019-03-11 20:00:00,880,114
2019-03-11 20:15:00,982,109
2019-03-11 20:30:00,772,86
2019-03-11 20:45:00,730,68
2019-03-11 21:00:00,942,82
2019-03-11 21:15:00,668,85
2019-03-11 21:30:00,580,71
2019-03-11 21:45:00,337,64
2019-03-11 22:00:00,600,74
2019-03-11 22:15:00,482,60
2019-03-11 22:30:00,375,56
2019-03-11 22:45:00,400,44
2019-03-11 23:00:00,508,64
2019-03-11 23:15:00,455,63
2019-03-11 23:30:00,345,57
2019-03-11 23:45:00,190,40
2019-03-12 00:00:00,256,42
2019-03-12 00:15:00,151,24
2019-03-12 00:30:00,305,34
2019-03-12 00:45:00,110,27
2019-03-12 01:00:00,144,21
2019-03-12 01:15:00,49,12
2019-03-12 01:30:00,114,16
2019-03-12 01:45:00,161,14
2019-03-12 02:00:00,73,13
2019-03-12 02:15:00,38,12
2019-03-12 02:30:00,112,10
2019-03-12 02:45:00,53,7
2019-03-12 03:00:00,77,7
2019-03-12 03:15:00,5,2
2019-03-12 03:30:00,5,2
2019-03-12 03:45:00,52,2
2019-03-12 04:00:00,,
2019-03-12 04:15:00,,
2019-03-12 04:30:00,,
2019-03-12 04:45:00,,
2019-03-12 05:00:00,,
2019-03-12 05:15:00,,
2019-03-12 05:30:00,,
2019-03-12 05:45:00,,
2019-03-12 06:00:00,,
2019-03-12 06:15:00,,
2019-03-12 06:30:00,,
2019-03-12 06:45:00,,
2019-03-12 07:00:00,,
2019-03-12 07:15:00,155,33
2019-03-12 07:30:00,296,54
2019-03-12 07:45:00,322,62
2019-03-12 08:00:00,416,60
2019-03-12 08:15:00,479,63
2019-03-12 08:30:00,430,64
2019-03-12 08:45:00,442,60
2019-03-12 09:00:00,647,75
2019-03-12 09:15:00,769,88
2019-03-12 09:30:00,573,93
2019-03-12 09:45:00,678,87
2019-03-12 10:00:00,833,99
2019-03-12 10:15:00,757,96
2019-03-12 10:30:00,1015,100
2019-03-12 10:45:00,709,95
2019-03-12 11:00:00,115,104
2019-03-12 11:15:00,1342,140
2019-03-12 11:30:00,1086,143
2019-03-12 11:45:00,820,100
2019-03-12 12:00:00,966,116
2019-03-12 12:15:00,1187,152
2019-03-12 12:30:00,987,150
2019-03-12 12:45:00,835,139
2019-03-12 13:00:00,1135,185
2019-03-12 13:15:00,895,169
2019-03-12 13:30:00,750,149
2019-03-12 13:45:00,609,151
2019-03-12 14:00:00,819,141
2019-03-12 14:15:00,910,137
2019-03-12 14:30:00,748,116
2019-03-12 14:45:00,765,125
2019-03-12 15:00:00,905,135
2019-03-12 15:15:00,920,134
2019-03-12 15:30:00,855,115
2019-03-12 15:45:00,809,115
2019-03-12 16:00:00,823,139
2019-03-12 16:15:00,772,116
2019-03-12 16:30:00,791,102
2019-03-12 16:45:00,796,88
2019-03-12 17:00:00,726,110
2019-03-12 17:15:00,890,102
2019-03-12 17:30:00,958,115
2019-03-12 17:45:00,702,111
2019-03-12 18:00:00,1049,154
2019-03-12 18:15:00,1137,142
2019-03-12 18:30:00,775,106
2019-03-12 18:45:00,847,83
2019-03-12 19:00:00,781,95
2019-03-12 19:15:00,835,114
2019-03-12 19:30:00,673,89
2019-03-12 19:45:00,764,96
2019-03-12 20:00:00,908,120
2019-03-12 20:15:00,795,111
2019-03-12 20:30:00,874,96
2019-03-12 20:45:00,787,106
2019-03-12 21:00:00,993,99
2019-03-12 21:15:00,982,102
2019-03-12 21:30:00,870,92
2019-03-12 21:45:00,853,100
2019-03-12 22:00:00,835,103
2019-03-12 22:15:00,521,67
2019-03-12 22:30:00,509,57
2019-03-12 22:45:00,404,55
2019-03-12 23:00:00,399,50
2019-03-12 23:15:00,626,56
2019-03-12 23:30:00,436,47
2019-03-12 23:45:00,356,36
2019-03-13 00:00:00,211,36
2019-03-13 00:15:00,365,42
2019-03-13 00:30:00,325,29
2019-03-13 00:45:00,167,23
2019-03-13 01:00:00,211,16
2019-03-13 01:15:00,187,18
2019-03-13 01:30:00,155,21
2019-03-13 01:45:00,108,16
2019-03-13 02:00:00,162,15
2019-03-13 02:15:00,123,19
2019-03-13 02:30:00,70,12
2019-03-13 02:45:00,56,8
2019-03-13 03:00:00,48,6
2019-03-13 03:15:00,13,6
2019-03-13 03:30:00,32,8
2019-03-13 03:45:00,6,3
2019-03-13 04:00:00,9,5
2019-03-13 04:15:00,13,3
2019-03-13 04:30:00,15,3
2019-03-13 04:45:00,76,6
2019-03-13 05:00:00,20,9
2019-03-13 05:15:00,57,13
2019-03-13 05:30:00,104,26
2019-03-13 05:45:00,133,26
2019-03-13 06:00:00,181,34
2019-03-13 06:15:00,231,37
2019-03-13 06:30:00,243,50
2019-03-13 06:45:00,207,48
2019-03-13 07:00:00,25,6
2019-03-13 07:15:00,487,108
2019-03-13 07:30:00,434,70
2019-03-13 07:45:00,345,63
2019-03-13 08:00:00,557,82
2019-03-13 08:15:00,661,99
2019-03-13 08:30:00,710,117
2019-03-13 08:45:00,667,102
2019-03-13 09:00:00,991,107
2019-03-13 09:15:00,895,118
2019-03-13 09:30:00,744,88
2019-03-13 09:45:00,826,97
2019-03-13 10:00:00,1188,117
2019-03-13 10:15:00,1078,126
2019-03-13 10:30:00,1043,119
2019-03-13 10:45:00,1001,115
2019-03-13 11:00:00,967,119
2019-03-13 11:15:00,851,131
2019-03-13 11:30:00,107,134
2019-03-13 11:45:00,1177,135
2019-03-13 12:00:00,1076,162
2019-03-13 12:15:00,967,165
2019-03-13 12:30:00,1135,163
2019-03-13 12:45:00,913,156
2019-03-13 13:00:00,1092,182
2019-03-13 13:15:00,990,171
2019-03-13 13:30:00,962,168
2019-03-13 13:45:00,872,160
2019-03-13 14:00:00,842,159
2019-03-13 14:15:00,874,154
2019-03-13 14:30:00,945,149
2019-03-13 14:45:00,467,101
2019-03-13 15:00:00,856,111
2019-03-13 15:15:00,741,122
2019-03-13 15:30:00,946,143
2019-03-13 15:45:00,868,119
2019-03-13 16:00:00,907,136
2019-03-13 16:15:00,921,121
2019-03-13 16:30:00,983,140
2019-03-13 16:45:00,1004,114
2019-03-13 17:00:00,1087,146
2019-03-13 17:15:00,970,144
2019-03-13 17:30:00,1288,142
2019-03-13 17:45:00,1096,137
2019-03-13 18:00:00,1178,152
2019-03-13 18:15:00,111,164
2019-03-13 18:30:00,1002,146
2019-03-13 18:45:00,782,115
2019-03-13 19:00:00,1033,142
2019-03-13 19:15:00,1107,130
2019-03-13 19:30:00,836,124
2019-03-13 19:45:00,813,99
2019-03-13 20:00:00,932,106
2019-03-13 20:15:00,875,103
2019-03-13 20:30:00,904,109
2019-03-13 20:45:00,800,83
